id,userid,text,timestamp
5718,635,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-12-26 04:26:36
5719,635,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-06-02 12:04:55
5720,635,She spent her earliest years reading classic literature  and writing poetry ,2010-11-15 02:27:31
5721,635,Make me a sandwich ,2011-02-05 14:06:24
5722,635,She spent her earliest years reading classic literature  and writing poetry ,2012-01-13 06:16:32
5723,635,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-11-26 03:24:52
5724,636,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-08-24 02:24:57
5725,636,The arguments can be primitive data types or compound data types ,2012-06-22 11:02:03
5726,636,I don t even care ,2010-03-19 10:03:07
5727,636,Atoms are used within a program to denote distinguished values ,2012-12-11 10:23:01
5728,636,He looked inquisitively at his keyboard and wrote another sentence ,2012-03-02 01:15:40
5729,636,Haskell features a type system with type inference and lazy evaluation ,2010-10-18 01:51:54
5730,636,The arguments can be primitive data types or compound data types ,2011-06-19 20:40:08
5731,636,Ports are used to communicate with the external world ,2012-06-12 23:10:51
5732,636,Ports are used to communicate with the external world ,2012-02-18 15:27:05
5733,637,I don t even care ,2011-12-14 09:22:54
5734,637,I don t even care ,2012-02-23 20:42:55
5735,637,Erlang is a general purpose  concurrent  functional programming language ,2010-02-18 18:00:33
5736,637,It is also a garbage collected runtime system ,2012-01-31 02:56:44
5737,637,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-05-16 13:36:02
5738,637,Do you have any idea why this is not working ,2012-10-31 09:30:31
5739,637,Atoms are used within a program to denote distinguished values ,2012-12-08 07:11:30
5740,637,Erlang is known for its designs that are well suited for systems ,2010-11-07 08:58:53
5741,637,Where are my pants ,2010-03-20 21:59:39
5742,638,I don t even care ,2011-11-19 13:10:14
5743,638,The arguments can be primitive data types or compound data types ,2012-11-10 04:50:23
5744,638,Ports are used to communicate with the external world ,2010-07-15 16:09:34
5745,638,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-10-22 04:52:59
5746,638,Haskell features a type system with type inference and lazy evaluation ,2012-05-04 21:03:46
5747,638,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-09-11 11:41:42
5748,638,Haskell features a type system with type inference and lazy evaluation ,2010-07-04 04:17:36
5749,638,Make me a sandwich ,2011-01-18 15:54:43
5750,638,Make me a sandwich ,2010-02-16 10:22:53
5751,639,Type classes first appeared in the Haskell programming language ,2012-06-04 11:10:07
5752,639,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-02-25 11:45:56
5753,639,Haskell features a type system with type inference and lazy evaluation ,2010-10-31 13:47:19
5754,639,Make me a sandwich ,2012-05-26 04:17:11
5755,639,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-08-27 05:33:24
5756,639,Tuples are containers for a fixed number of Erlang data types ,2010-12-01 16:47:14
5757,639,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-09-28 23:10:40
5758,639,The arguments can be primitive data types or compound data types ,2012-11-28 14:34:50
5759,639,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-11-13 01:32:49
5760,640,Erlang is a general purpose  concurrent  functional programming language ,2010-09-09 15:50:11
5761,640,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-04-05 20:42:42
5762,640,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-10-13 14:23:15
5763,640,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-11-19 14:19:22
5764,640,Erlang is a general purpose  concurrent  functional programming language ,2011-05-01 14:24:25
5765,640,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-06-14 02:21:08
5766,640,Ports are created with the built in function open port ,2011-08-16 01:23:48
5767,640,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-09-14 11:03:12
5768,640,Haskell features a type system with type inference and lazy evaluation ,2012-04-24 13:39:07
5769,641,Tuples are containers for a fixed number of Erlang data types ,2010-08-14 06:07:02
5770,641,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-02-19 11:28:59
5771,641,Atoms are used within a program to denote distinguished values ,2012-05-21 01:41:27
5772,641,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-08-08 18:01:29
5773,641,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-10-29 15:17:45
5774,641,Erlang is a general purpose  concurrent  functional programming language ,2010-08-22 03:23:42
5775,641,Do you come here often ,2010-09-15 14:40:28
5776,641,Erlang is known for its designs that are well suited for systems ,2010-05-15 05:30:31
5777,641,Erlang is known for its designs that are well suited for systems ,2012-01-15 16:21:10
5778,642,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-09-09 03:04:28
5779,642,Any element of a tuple can be accessed in constant time ,2011-07-05 07:03:27
5780,642,Erlang is known for its designs that are well suited for systems ,2010-06-12 03:48:00
5781,642,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-09-24 16:17:18
5782,642,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-06-08 12:49:46
5783,642,Any element of a tuple can be accessed in constant time ,2012-06-23 04:14:26
5784,642,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-10-14 09:42:12
5785,642,Do you have any idea why this is not working ,2011-06-27 17:33:26
5786,642,Any element of a tuple can be accessed in constant time ,2010-01-30 23:55:27
5787,643,The arguments can be primitive data types or compound data types ,2012-02-01 16:05:18
5788,643,Atoms are used within a program to denote distinguished values ,2011-06-25 20:00:07
5789,643,Where are my pants ,2010-01-27 19:28:59
5790,643,The arguments can be primitive data types or compound data types ,2011-07-02 02:55:03
5791,643,It is also a garbage collected runtime system ,2012-08-22 15:25:27
5792,643,It is also a garbage collected runtime system ,2010-04-03 02:39:18
5793,643,Tuples are containers for a fixed number of Erlang data types ,2011-09-20 00:49:52
5794,643,Haskell features a type system with type inference and lazy evaluation ,2011-07-01 05:59:08
5795,643,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-05-22 19:15:29
5796,644,Where are my pants ,2010-10-09 03:20:29
5797,644,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-04-01 14:48:08
5798,644,Ports are used to communicate with the external world ,2010-04-27 05:51:58
5799,644,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-04-24 17:42:16
5800,644,Erlang is a general purpose  concurrent  functional programming language ,2010-08-25 03:41:53
5801,644,Where are my pants ,2010-11-18 21:00:14
5802,644,Tuples are containers for a fixed number of Erlang data types ,2011-05-25 17:27:06
5803,644,Atoms are used within a program to denote distinguished values ,2010-01-20 23:46:31
5804,644,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-07-17 23:31:44
5805,645,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-12-24 12:20:19
5806,645,He looked inquisitively at his keyboard and wrote another sentence ,2011-12-21 12:33:10
5807,645,Do you have any idea why this is not working ,2011-01-05 10:04:45
5808,645,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-09-24 17:21:27
5809,645,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-08-20 11:29:52
5810,645,Ports are used to communicate with the external world ,2011-08-20 04:40:45
5811,645,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-05-23 23:06:27
5812,645,Atoms are used within a program to denote distinguished values ,2012-05-23 15:13:48
5813,645,Ports are used to communicate with the external world ,2011-04-04 16:24:33
5814,646,He looked inquisitively at his keyboard and wrote another sentence ,2010-08-25 21:41:05
5815,646,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-05-28 16:45:48
5816,646,Make me a sandwich ,2012-07-05 17:01:11
5817,646,She spent her earliest years reading classic literature  and writing poetry ,2010-09-05 09:51:36
5818,646,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-02-16 20:07:38
5819,646,He looked inquisitively at his keyboard and wrote another sentence ,2010-05-30 02:13:05
5820,646,Make me a sandwich ,2012-04-13 02:46:58
5821,646,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-12-16 02:36:43
5822,646,Erlang is a general purpose  concurrent  functional programming language ,2012-07-04 11:11:42
5823,647,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-12-07 21:19:59
5824,647,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-11-06 09:17:50
5825,647,Make me a sandwich ,2011-05-16 20:40:44
5826,647,Ports are used to communicate with the external world ,2012-10-19 04:44:16
5827,647,He looked inquisitively at his keyboard and wrote another sentence ,2012-08-24 19:59:08
5828,647,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-11-29 11:43:20
5829,647,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-11-14 01:09:31
