userid,postid,timestamp
602,4531,2011-12-08 00:14:06
423,2855,2017-07-18 08:15:47
262,5387,2011-11-17 15:19:25
491,8098,2015-10-21 16:51:50
982,5665,2012-04-30 00:05:48
187,4030,2017-04-27 08:22:10
999,3150,2010-08-22 13:39:44
263,4851,2017-02-21 03:43:54
136,5428,2015-02-19 01:24:21
36,2145,2016-07-04 11:06:06
851,4198,2015-07-06 03:28:19
111,1554,2015-08-22 13:02:49
773,7012,2015-07-17 23:44:50
77,6334,2013-03-13 12:59:51
212,5878,2011-05-13 21:23:59
338,4248,2016-09-06 06:55:56
696,2799,2014-01-05 11:51:38
540,5213,2016-03-26 16:24:13
753,4826,2015-02-06 18:19:43
550,1842,2015-06-02 02:59:48
234,4630,2011-10-05 16:10:12
703,6650,2011-10-05 17:07:08
229,4173,2017-05-23 06:28:26
492,2959,2012-06-10 08:47:07
362,1228,2016-08-23 19:28:26
503,1957,2016-06-14 09:38:05
423,6191,2016-05-13 08:24:56
709,5854,2017-09-02 06:58:48
276,5006,2011-07-25 20:04:02
562,3042,2016-01-25 04:51:24
88,5210,2017-01-21 17:01:36
24,8507,2017-12-11 07:32:40
173,6477,2015-06-08 01:28:26
65,2160,2017-01-15 20:56:36
733,3991,2016-10-29 08:55:56
222,7630,2016-05-20 16:30:20
400,3364,2012-10-23 06:26:02
365,8697,2016-12-29 01:56:16
436,3626,2010-09-21 10:59:09
84,3892,2011-05-14 04:04:37
776,5083,2012-05-25 06:53:03
23,915,2015-05-17 09:05:47
564,7683,2011-12-07 01:31:21
977,649,2011-02-22 19:31:10
394,5296,2017-11-18 21:13:35
98,5248,2016-03-12 00:55:37
521,6576,2015-07-09 15:51:06
61,4845,2017-03-29 22:14:44
875,4861,2010-03-15 23:12:23
717,3115,2015-12-01 22:41:29
211,7299,2017-03-25 22:40:45
194,4171,2011-04-22 00:34:52
66,657,2011-06-10 10:50:25
197,7051,2010-03-28 09:52:16
992,5092,2016-11-27 05:36:37
786,8050,2014-06-15 11:14:45
554,1985,2012-02-20 14:29:02
652,536,2016-10-20 08:02:19
201,6352,2014-11-05 10:17:35
473,7665,2010-07-16 06:51:36
39,4843,2016-02-22 16:46:06
758,7174,2012-01-14 13:08:07
515,604,2013-02-05 05:34:34
473,133,2017-04-08 11:11:17
958,496,2015-12-07 15:36:04
325,42,2011-06-07 12:52:25
436,5945,2010-03-05 02:03:33
195,7338,2013-05-09 17:04:37
173,8366,2015-07-30 03:29:01
279,5476,2014-10-24 06:40:35
394,3289,2014-04-05 20:27:12
176,7271,2013-02-27 15:01:22
853,6030,2010-02-08 12:53:09
986,8013,2017-02-03 16:45:54
423,3429,2015-03-14 20:11:55
533,6332,2016-05-03 19:28:14
150,1527,2012-01-25 11:51:28
44,8357,2015-08-26 15:52:15
446,3704,2013-07-16 01:44:02
474,8838,2011-01-18 06:43:04
370,2809,2014-10-12 00:07:02
497,8941,2012-05-18 19:57:16
957,1238,2012-02-13 05:32:15
662,1333,2011-11-19 07:52:46
416,4645,2011-09-26 16:14:53
830,6881,2013-01-07 16:52:32
778,5214,2011-07-22 22:13:32
17,6661,2013-08-01 12:02:49
48,8829,2011-06-11 00:19:49
601,8069,2011-07-20 08:41:30
907,5812,2012-04-26 01:24:20
34,1638,2011-06-14 21:28:46
492,6668,2012-02-01 11:35:12
113,8006,2015-10-20 23:00:31
304,5328,2013-12-25 01:37:12
291,6417,2010-09-28 09:14:59
892,6147,2014-11-27 23:39:10
619,8719,2013-07-03 05:52:36
157,7851,2011-02-27 23:32:00
365,1967,2011-07-08 05:33:28
328,1250,2017-01-19 19:52:19
211,1845,2017-12-04 10:36:59
953,2856,2010-12-24 16:47:11
772,5384,2014-10-29 06:14:00
542,7140,2016-06-10 10:23:04
29,4754,2011-06-18 00:40:51
562,8709,2017-12-16 21:06:24
725,3593,2015-04-03 13:32:15
986,5420,2012-06-05 01:38:40
515,1597,2015-12-25 18:35:58
9,5886,2015-05-21 01:21:59
532,2412,2017-05-26 11:12:00
428,1049,2014-06-26 17:58:14
331,6662,2015-08-13 20:41:30
323,3751,2010-08-21 23:00:29
327,1626,2010-07-06 02:50:56
755,337,2016-09-18 08:57:49
697,6745,2015-04-21 03:35:28
873,4992,2016-01-17 17:38:48
872,1572,2012-04-07 08:02:55
382,5236,2015-07-23 06:28:44
299,4865,2012-03-04 23:19:11
957,2611,2010-03-15 09:43:32
108,1444,2013-09-22 15:14:11
721,1911,2011-05-03 07:57:06
899,3886,2012-03-11 09:37:23
316,2636,2017-06-14 02:31:45
664,6500,2014-10-04 09:35:26
289,4028,2015-06-26 04:13:53
948,4485,2014-06-28 09:33:49
162,2675,2013-02-13 10:43:55
384,132,2013-09-13 15:38:02
274,5680,2015-03-01 13:37:53
5,8021,2015-11-21 05:41:57
507,3711,2017-02-24 14:51:16
318,2137,2011-01-28 22:02:43
107,3124,2013-11-19 08:38:57
357,5199,2013-01-20 07:28:18
530,613,2014-09-26 20:08:39
820,3678,2014-08-23 11:20:10
751,6620,2010-12-19 01:20:09
871,8821,2015-11-10 17:13:49
564,6108,2013-11-16 18:17:37
666,2702,2010-04-13 07:26:53
237,6102,2012-05-22 06:40:19
179,8032,2016-11-14 15:19:53
148,4825,2017-02-01 04:13:56
982,2536,2010-09-11 00:24:57
487,3142,2016-01-23 07:32:37
334,3486,2013-04-28 22:34:57
395,4868,2013-04-09 21:45:49
567,2711,2010-09-11 22:23:07
295,640,2010-01-24 07:00:47
237,1989,2011-04-06 05:34:55
567,7537,2016-07-08 11:07:18
209,3281,2010-02-10 21:14:17
221,1281,2016-09-05 09:30:22
56,2037,2016-12-09 15:19:50
535,1563,2012-02-01 02:20:38
718,1149,2012-02-28 07:03:12
399,65,2013-02-08 13:24:41
202,4193,2015-02-10 13:46:11
522,328,2012-11-28 10:37:17
614,7723,2016-06-21 06:55:50
84,6571,2016-09-06 03:07:20
319,2182,2010-11-15 03:37:35
840,4596,2011-05-08 15:59:21
383,564,2015-10-03 20:10:37
815,4631,2013-07-02 22:07:35
94,6534,2013-06-09 22:54:15
192,7887,2016-11-20 16:33:44
288,2348,2011-06-04 07:58:45
122,2959,2011-11-19 12:50:34
384,3161,2015-02-19 02:09:31
828,1805,2012-12-15 20:35:11
55,4357,2012-05-27 03:00:51
970,3731,2012-10-25 21:57:59
25,2224,2015-05-20 01:20:34
387,4750,2014-03-28 07:41:26
860,5865,2016-08-06 16:08:52
91,8712,2011-07-28 10:40:27
118,8507,2010-05-06 21:18:56
277,8266,2015-05-31 12:43:26
255,6415,2012-09-25 06:41:40
366,5593,2017-11-10 22:27:57
963,5258,2015-09-01 11:27:29
867,2839,2014-01-31 18:45:09
902,7321,2013-03-16 15:44:20
777,8792,2011-04-07 14:59:43
19,8886,2010-12-26 20:47:07
986,6033,2011-03-03 07:01:18
955,350,2016-07-05 18:58:08
363,838,2017-12-21 00:18:22
984,3477,2016-01-26 16:39:19
643,202,2014-04-07 20:42:55
450,7687,2014-12-06 21:21:30
678,7177,2011-10-04 09:18:57
526,8239,2013-05-25 18:19:32
156,5275,2013-10-31 07:10:24
835,5697,2017-10-25 12:39:16
228,728,2013-06-24 06:15:26
750,5279,2016-08-31 20:10:20
613,3735,2015-06-27 16:21:32
768,5656,2015-02-09 15:13:19
416,2197,2012-02-09 21:52:05
68,8469,2013-07-02 08:01:23
711,7746,2013-05-28 05:53:00
720,8125,2014-02-27 01:33:20
309,6209,2011-09-13 23:57:36
45,5093,2013-08-22 04:38:23
84,7601,2016-08-12 17:24:10
323,8549,2016-06-03 09:28:51
575,5537,2013-02-09 21:45:55
316,6236,2013-01-29 14:59:51
882,7310,2011-06-09 23:33:16
944,8763,2016-01-14 09:01:29
505,2535,2015-11-20 20:42:38
120,2898,2013-09-19 05:18:17
832,7078,2011-05-03 03:08:37
973,2803,2012-04-21 04:09:17
592,6598,2012-03-14 09:04:51
637,8461,2010-07-16 03:39:29
575,6078,2012-09-02 18:18:32
87,4098,2016-01-24 02:21:34
125,2372,2012-03-20 14:04:42
817,6674,2012-07-09 15:16:18
336,301,2014-03-25 15:56:13
560,403,2011-10-15 15:38:58
777,4114,2016-03-08 01:03:20
9,1718,2015-01-28 14:40:34
537,964,2016-05-28 08:25:25
84,2220,2015-08-03 20:15:55
34,1595,2013-12-25 10:47:09
745,1902,2011-10-23 12:13:25
866,7203,2011-02-26 07:58:53
718,1814,2013-09-10 07:22:26
217,108,2017-12-04 23:57:09
103,3877,2015-02-07 14:40:43
118,4520,2017-06-10 03:30:10
461,4499,2010-10-14 15:30:19
298,5088,2011-02-15 07:04:33
475,7297,2012-06-27 11:17:02
200,4658,2013-05-22 18:23:20
373,7457,2011-06-26 01:42:54
62,8831,2011-08-27 02:51:13
545,854,2016-10-30 18:21:01
524,2887,2013-11-23 05:09:52
664,516,2017-08-12 06:00:27
367,6999,2017-03-19 04:33:17
226,3862,2015-11-04 22:46:13
226,6964,2011-02-18 07:47:00
681,3555,2013-04-23 18:07:54
122,7270,2010-10-24 23:11:23
636,7482,2011-05-13 14:49:38
475,27,2012-08-07 03:42:13
387,2769,2014-12-11 17:21:31
924,7715,2011-02-07 18:50:42
798,2985,2013-08-20 02:00:02
147,3644,2017-10-12 02:58:28
474,1062,2016-09-16 10:07:44
600,3210,2015-06-15 04:07:22
297,7605,2011-09-29 10:15:52
758,5081,2010-05-20 23:29:59
728,1902,2010-03-10 04:49:49
140,2289,2014-12-04 09:22:11
414,8872,2011-07-12 19:22:08
229,3216,2013-10-18 20:47:00
779,2100,2015-04-29 16:39:37
444,3852,2016-05-31 04:56:46
183,4524,2011-04-29 12:02:31
969,7603,2014-04-12 13:58:28
35,3956,2012-08-16 06:51:55
783,8414,2017-12-05 00:41:50
286,6053,2017-01-25 23:47:55
35,8537,2010-06-03 06:26:26
827,6544,2014-06-30 16:34:54
267,3557,2010-06-09 04:11:01
376,5478,2012-03-04 10:01:24
0,4433,2015-06-27 13:55:33
289,2600,2015-07-16 12:47:56
308,3805,2016-06-02 08:10:03
78,4355,2011-04-26 06:08:20
175,6447,2010-09-11 05:27:00
376,2086,2014-09-05 04:40:01
37,6025,2011-07-15 19:31:43
295,1350,2015-10-31 08:46:12
808,8619,2017-05-28 08:24:58
521,5946,2013-03-12 16:58:09
249,6928,2013-09-16 01:47:36
653,8284,2016-10-18 06:08:01
999,20,2011-04-19 01:03:40
10,8365,2014-12-30 19:18:19
716,3718,2015-08-03 05:50:59
493,5012,2016-02-08 16:59:01
881,6860,2015-09-06 13:26:32
904,282,2013-04-17 14:45:11
86,5057,2017-02-06 22:05:09
566,5927,2012-11-20 08:19:13
496,7362,2015-05-20 10:37:00
146,1407,2016-04-30 19:52:03
605,4510,2014-12-23 17:43:27
392,5866,2010-01-12 10:13:10
729,746,2010-07-08 04:19:01
190,5823,2014-07-11 20:58:19
768,230,2011-11-19 11:17:01
674,4604,2017-03-07 07:46:09
78,1040,2010-02-06 04:11:04
489,5195,2015-04-09 00:24:32
239,4098,2013-04-14 04:55:20
786,6247,2016-04-08 02:00:50
442,1737,2012-01-08 12:35:51
158,6987,2010-03-18 05:45:32
83,4785,2012-12-05 20:34:10
280,41,2014-11-28 19:21:56
667,4232,2010-07-12 04:59:56
620,8130,2012-05-20 12:27:08
276,6660,2011-03-18 12:20:31
258,8271,2013-02-04 13:28:26
591,3342,2012-04-21 14:29:05
275,2005,2015-08-03 18:39:38
67,4377,2010-06-03 18:27:10
11,691,2012-03-02 00:17:47
655,3259,2016-07-07 17:22:43
672,8426,2012-04-19 22:43:40
24,1342,2010-08-01 02:17:34
612,3028,2017-10-26 16:45:50
985,3998,2015-07-28 10:59:54
746,5266,2017-10-10 05:55:47
694,1737,2017-08-23 06:28:43
410,4241,2016-01-31 19:04:58
378,6282,2010-11-07 19:45:54
209,6724,2017-05-19 13:49:40
349,6065,2011-07-27 09:56:09
398,4717,2010-10-25 12:11:53
972,5718,2012-09-24 02:18:43
646,5367,2016-01-06 17:16:37
109,3708,2015-01-13 18:08:18
533,7876,2014-10-10 03:40:52
452,1048,2015-08-15 10:09:22
650,2436,2010-03-09 08:12:56
612,421,2012-11-26 05:45:05
543,1936,2012-09-13 19:52:27
659,2992,2010-06-11 11:39:44
183,3310,2017-04-08 23:15:02
663,3637,2013-01-11 01:02:18
593,7748,2016-03-23 05:31:28
561,1458,2012-10-19 02:19:44
816,6023,2011-04-17 02:40:43
505,838,2016-03-06 07:16:51
215,1472,2012-09-21 11:07:00
165,6623,2013-10-04 10:39:14
713,3195,2013-01-28 04:35:29
735,4617,2012-04-13 18:11:52
768,4058,2013-04-04 19:58:42
718,85,2013-05-16 06:11:52
204,7187,2017-02-25 19:09:52
11,5613,2014-02-11 12:42:27
904,1666,2010-05-05 08:28:14
730,4407,2011-11-03 19:44:41
305,6819,2013-05-30 17:34:59
627,8824,2013-04-03 18:11:28
388,59,2012-11-12 17:08:21
112,7904,2014-11-22 14:12:41
155,5729,2013-08-07 15:34:06
308,8608,2015-03-08 22:04:44
450,2327,2014-03-15 18:50:48
470,3420,2012-10-24 20:47:35
133,371,2012-02-25 13:41:53
854,3911,2014-10-17 01:49:28
322,4237,2015-07-30 08:50:10
805,5750,2015-05-27 17:58:16
271,603,2017-03-29 08:04:46
518,2351,2010-01-17 18:23:18
883,8844,2014-01-06 02:31:43
935,2569,2016-07-15 01:54:07
620,7442,2011-05-02 12:36:33
96,7934,2015-02-27 20:59:08
851,7612,2011-07-04 20:33:47
904,4202,2012-08-18 00:51:20
746,4781,2012-03-10 12:59:11
493,2235,2010-10-29 09:06:59
457,6385,2013-12-18 03:02:51
38,3299,2017-12-03 20:52:05
743,3642,2010-09-18 18:05:51
666,1470,2016-12-06 07:29:42
857,2438,2012-10-04 18:12:45
591,7741,2010-08-01 02:28:48
269,2709,2013-09-09 11:25:37
817,5462,2010-03-27 10:16:44
737,3095,2017-08-17 18:11:31
313,7589,2014-01-09 05:46:42
481,8151,2011-09-10 00:24:22
150,2898,2015-09-16 17:49:19
105,4161,2014-11-26 12:39:43
839,5329,2016-03-30 06:02:33
502,4829,2010-04-11 11:26:37
405,5023,2013-07-03 18:03:45
673,4743,2014-05-09 04:20:06
335,5548,2013-01-31 01:43:02
112,8149,2012-03-14 00:29:15
502,86,2017-02-16 07:16:38
252,4630,2015-07-20 00:16:41
628,3661,2013-10-21 03:18:53
671,5852,2011-10-19 04:02:18
282,2335,2014-10-09 14:11:10
416,4284,2011-01-27 12:35:27
725,4514,2011-03-24 01:25:48
421,4603,2017-11-14 03:47:35
180,2659,2010-08-31 17:33:38
563,8137,2010-08-04 12:19:56
580,1627,2012-07-12 18:09:19
707,8540,2013-03-20 08:13:24
346,1845,2012-05-22 16:07:55
557,7816,2011-11-26 17:04:52
309,1942,2017-03-07 10:35:04
777,2698,2014-01-30 04:04:20
267,4427,2013-01-19 22:59:36
195,7113,2014-05-11 07:56:31
195,2010,2015-11-19 13:57:40
8,8821,2013-07-26 23:33:54
653,468,2012-07-27 09:18:29
56,4617,2013-09-12 11:54:27
424,3047,2015-05-22 00:55:21
800,8943,2011-08-16 12:15:36
536,2104,2015-07-31 19:59:45
600,3318,2012-03-18 07:49:08
105,3261,2017-11-16 13:29:43
678,662,2013-05-11 21:29:22
418,4980,2014-02-02 20:14:34
767,5693,2014-04-13 21:12:10
852,413,2012-07-26 01:29:43
156,4237,2016-07-25 21:36:32
193,6753,2013-02-03 10:46:54
23,1164,2015-04-12 18:45:45
504,271,2016-02-19 07:53:39
566,5338,2012-12-23 11:12:18
821,4409,2016-04-04 11:09:25
188,1748,2015-04-26 05:03:04
433,8900,2017-03-04 11:51:04
114,7728,2014-04-29 22:48:15
952,5449,2016-08-06 01:02:40
518,7293,2014-05-12 05:50:59
798,4064,2014-01-29 20:29:55
693,509,2010-04-09 02:43:23
374,3675,2011-12-24 00:52:02
716,702,2010-12-17 23:09:31
289,1734,2011-01-18 17:52:09
764,8038,2015-03-04 14:38:26
514,7776,2011-07-10 16:57:35
659,2843,2011-05-18 16:57:53
334,6502,2016-12-10 17:46:41
662,647,2015-05-23 17:54:05
393,5265,2012-11-26 21:02:40
913,7693,2016-06-25 08:04:36
828,6048,2016-12-28 18:25:43
128,8124,2014-05-14 15:09:30
754,8761,2012-02-17 04:46:47
164,4640,2015-01-19 16:20:25
146,394,2014-01-24 02:33:16
274,2264,2013-12-06 17:01:23
111,2783,2012-12-03 23:42:48
438,4058,2013-04-11 11:57:54
932,3112,2015-01-23 10:30:01
902,1729,2012-02-24 03:10:00
760,825,2015-05-09 03:20:24
383,905,2011-10-17 09:32:11
590,8204,2013-03-02 15:52:41
329,7249,2015-01-02 13:33:34
911,4307,2010-09-11 00:09:53
288,1034,2012-05-11 16:35:10
196,2270,2014-12-30 00:32:46
419,2772,2016-06-22 14:06:25
972,2218,2011-07-24 13:27:35
723,8117,2016-08-04 15:16:50
369,979,2011-10-27 06:43:55
569,8623,2011-07-11 20:51:49
91,7548,2010-11-30 17:00:53
441,2389,2017-05-15 02:58:05
897,7320,2011-07-30 10:03:18
136,4627,2014-04-25 08:01:27
79,6832,2013-11-23 17:15:17
495,7483,2016-03-13 08:58:40
499,8207,2016-12-06 12:59:24
733,6764,2011-11-20 09:45:12
702,1200,2010-12-10 06:05:18
232,4071,2014-03-14 03:57:13
969,6863,2016-05-21 07:45:15
465,8067,2011-01-22 04:21:00
370,2809,2015-11-24 17:25:29
318,5841,2015-02-10 19:00:34
259,4435,2010-01-10 01:34:44
508,1572,2014-11-21 15:12:02
789,4124,2017-03-21 21:36:01
428,6709,2014-02-26 00:58:33
882,2500,2017-06-12 22:37:51
323,6117,2014-09-12 04:03:58
103,6908,2016-05-05 21:16:46
768,1474,2010-06-09 13:50:20
657,3016,2014-10-04 12:50:11
715,8356,2012-10-22 19:16:39
775,677,2017-01-08 14:23:15
980,64,2016-02-11 00:07:13
809,2019,2010-12-28 11:32:22
266,7063,2010-11-19 18:49:51
625,442,2016-11-23 19:51:42
529,5900,2011-01-08 21:21:17
939,2784,2016-03-16 15:30:43
392,3816,2012-05-02 07:01:07
668,8191,2017-08-22 18:37:42
740,3253,2016-10-16 19:47:05
367,7370,2013-01-02 15:38:59
885,694,2016-11-14 08:24:41
270,8808,2010-08-20 06:11:53
986,3199,2010-02-26 12:18:51
540,3026,2015-05-20 00:53:58
585,7039,2016-06-16 02:33:18
823,4197,2014-08-21 21:09:08
609,5735,2012-11-26 08:14:48
892,6707,2012-10-27 20:12:36
18,2064,2012-01-07 01:53:19
231,10,2013-01-30 21:54:46
96,5091,2011-04-08 06:37:55
530,3138,2017-01-23 17:17:35
227,8544,2013-07-08 04:58:08
423,7971,2010-09-09 04:30:13
142,5713,2011-11-24 15:45:18
802,1751,2013-07-27 21:30:35
682,875,2010-07-11 23:26:58
461,1655,2014-11-12 15:31:03
696,8596,2016-08-13 01:35:52
732,1662,2010-08-06 04:50:42
366,3321,2012-03-07 02:38:04
938,8610,2016-02-28 09:10:35
413,2099,2012-05-15 20:39:36
482,5979,2012-06-07 19:06:25
533,8215,2017-08-14 07:04:31
849,6023,2013-10-19 16:39:13
56,6020,2013-01-08 01:43:29
778,3751,2017-03-07 22:10:27
103,7080,2013-04-26 04:02:27
518,7684,2010-12-20 14:04:12
166,3594,2010-06-17 16:28:03
938,7754,2015-03-20 22:55:38
340,7531,2016-06-08 10:47:04
86,8426,2013-02-25 17:27:58
307,1871,2013-08-16 17:36:05
319,1044,2011-12-01 12:39:03
8,1061,2011-03-04 08:19:23
715,3082,2010-03-01 09:52:27
979,5964,2014-01-27 10:30:39
861,5925,2013-03-29 03:21:47
515,8408,2014-12-23 05:23:39
826,5235,2013-10-19 00:55:23
207,4199,2011-11-06 15:12:33
817,1297,2013-02-25 02:51:10
807,4307,2013-11-01 20:21:49
560,8946,2011-02-20 06:26:24
728,6844,2012-04-11 11:15:06
511,8254,2014-09-09 11:00:37
55,453,2017-12-03 11:17:19
403,8709,2010-05-09 06:47:13
303,5066,2016-01-30 17:45:43
425,2084,2016-10-30 08:40:48
106,4272,2014-05-20 22:23:11
781,4099,2011-01-08 15:29:39
806,1693,2016-11-29 01:54:57
181,2931,2012-10-15 23:08:21
277,7419,2016-11-18 05:49:16
800,8755,2013-02-22 20:39:12
645,546,2017-02-14 08:58:26
285,339,2010-11-30 13:58:16
646,3117,2011-06-18 04:32:50
27,5270,2010-06-26 20:58:50
347,7582,2014-07-28 10:03:05
637,4422,2015-02-12 05:35:55
543,5045,2014-06-05 18:57:06
547,5838,2013-03-13 15:06:03
10,8157,2013-04-19 22:04:18
20,4835,2013-07-29 12:51:58
598,1455,2010-11-12 01:30:09
655,3343,2017-09-06 02:57:28
611,562,2013-05-21 23:21:36
507,5912,2014-08-18 13:51:48
612,7926,2017-06-02 14:02:44
294,8939,2014-02-22 22:51:15
565,5706,2010-10-28 17:13:24
683,520,2013-04-01 14:07:34
140,1224,2010-07-15 20:48:06
61,2630,2013-09-20 12:48:27
32,6447,2013-09-29 23:34:46
983,329,2017-08-28 18:42:01
474,6278,2015-11-27 00:30:25
910,8894,2015-05-02 05:03:20
125,1380,2014-05-25 07:59:15
287,1112,2013-01-01 23:49:45
361,1685,2013-08-07 20:01:47
434,3610,2016-08-07 11:21:33
403,8983,2015-07-07 06:35:38
844,3288,2016-03-07 22:46:52
812,6172,2012-10-07 09:30:09
614,2325,2013-06-10 16:05:21
692,5413,2016-06-29 01:14:48
763,8739,2011-04-01 17:30:46
461,6048,2017-03-26 20:24:54
515,2487,2016-07-29 14:52:30
722,8591,2013-11-24 21:17:22
228,1953,2016-06-21 17:38:27
654,3551,2013-05-19 19:30:00
656,1894,2011-07-02 10:00:35
275,2667,2012-07-05 16:08:12
163,8209,2017-04-27 20:53:16
941,7585,2010-02-12 00:29:59
142,1582,2012-03-28 17:48:08
978,5698,2015-01-28 10:09:21
953,4990,2016-03-01 06:07:20
543,4199,2016-10-08 20:02:10
227,1113,2014-01-22 21:29:15
873,431,2011-09-06 06:53:01
306,8220,2010-07-03 00:30:45
218,6848,2011-06-04 22:08:50
416,8565,2013-05-02 19:01:18
979,7044,2016-03-04 19:37:08
865,7250,2016-01-03 22:54:34
596,804,2011-03-31 20:10:38
397,5854,2016-11-30 03:25:28
242,855,2011-05-28 15:40:58
483,1450,2011-02-26 10:42:24
382,1541,2010-04-21 01:38:09
866,5934,2011-03-02 17:19:39
556,3151,2012-01-07 08:53:52
336,3608,2012-05-17 08:10:47
5,2953,2016-05-03 19:52:43
582,2983,2013-06-20 06:08:05
528,5928,2017-05-18 17:04:22
427,4318,2017-07-06 02:34:22
145,1570,2017-08-02 11:01:01
892,4172,2017-09-07 19:49:32
367,3730,2016-08-21 23:22:17
301,8649,2013-01-16 01:23:17
310,657,2010-12-18 21:10:41
16,5173,2014-01-23 16:18:27
795,2388,2013-03-03 00:42:14
458,851,2010-10-08 23:45:52
517,5481,2014-08-04 13:07:05
385,8965,2012-04-21 21:56:47
22,3299,2017-08-20 13:35:30
825,7409,2016-06-26 23:12:11
191,929,2011-09-29 07:48:33
49,5660,2015-04-09 03:53:12
541,6516,2014-06-11 03:32:53
155,6672,2017-02-25 13:19:04
107,3368,2010-09-29 14:10:55
511,3477,2012-01-13 16:56:36
836,4613,2010-07-13 12:52:22
617,6579,2010-04-07 19:00:56
403,2823,2011-02-28 08:10:58
614,1163,2017-01-29 10:13:53
438,1505,2012-04-08 19:02:56
256,1672,2010-01-31 07:11:25
339,2618,2017-10-11 03:02:23
909,280,2012-11-19 16:19:28
330,8412,2014-05-16 10:43:13
611,1952,2011-11-24 09:37:06
701,6031,2010-09-08 11:00:34
112,7450,2011-01-03 23:40:20
698,5078,2013-11-15 07:24:40
466,38,2015-05-09 06:49:36
618,775,2015-12-19 15:57:38
315,2637,2016-02-06 10:59:27
402,386,2010-01-27 07:33:30
998,530,2010-01-28 13:40:18
399,7532,2017-09-06 23:29:26
117,4998,2017-02-17 01:33:13
923,1344,2012-05-23 14:32:18
685,1346,2012-06-14 19:41:13
969,6402,2017-01-25 19:07:45
413,6591,2017-02-22 13:25:18
914,1098,2015-05-05 18:04:33
65,6158,2011-01-16 15:31:59
923,8676,2016-08-26 05:05:20
551,8265,2015-06-05 07:00:52
739,3515,2015-12-13 22:48:26
746,3727,2010-03-06 18:07:12
44,3117,2016-12-11 22:43:52
373,2392,2011-09-25 18:08:04
349,5584,2016-02-08 10:59:41
487,6891,2017-02-14 14:07:41
833,2046,2012-06-25 06:25:23
318,1137,2015-05-13 18:00:05
53,8765,2013-03-19 07:20:14
308,2091,2013-08-15 10:59:00
166,4382,2011-09-04 08:06:07
496,4480,2011-04-01 21:37:59
104,1700,2017-12-09 11:41:07
979,2457,2016-08-09 12:45:57
622,1196,2015-06-24 14:30:47
466,8357,2011-02-03 21:29:48
688,742,2015-06-03 23:33:51
199,6364,2010-09-09 10:33:30
734,4473,2010-10-03 05:19:33
587,6835,2011-07-14 08:37:50
118,7017,2010-09-17 15:58:22
5,4416,2017-07-12 20:57:49
591,7961,2014-01-16 10:58:43
504,4106,2012-01-24 17:29:01
537,5603,2015-09-23 11:46:31
184,2328,2013-11-26 05:03:50
580,8044,2015-10-11 19:18:46
405,2746,2013-02-19 10:19:29
646,7960,2012-11-23 22:18:22
292,5658,2016-09-26 20:19:16
378,1530,2012-03-07 01:17:37
606,4100,2017-06-22 05:52:49
113,5113,2014-06-17 11:45:33
469,7331,2016-01-06 06:53:41
528,24,2016-09-26 12:01:37
386,1313,2017-10-22 10:13:20
21,8959,2012-09-16 06:28:35
375,6012,2014-10-23 14:05:31
668,5929,2012-06-09 14:25:24
518,7154,2011-05-13 06:58:40
952,979,2015-02-10 18:05:39
735,6812,2010-10-11 22:44:05
738,623,2012-07-25 14:15:00
936,1057,2012-12-24 09:57:22
146,6410,2014-04-25 07:13:17
434,69,2010-02-04 23:38:40
582,6378,2013-08-26 18:23:59
312,4195,2013-08-26 18:44:05
883,8428,2010-01-12 00:52:47
295,7224,2013-06-19 15:46:20
600,8303,2017-03-15 05:35:00
83,3865,2010-07-01 06:28:32
99,4062,2012-02-17 15:31:37
887,6154,2017-11-07 02:51:43
708,4417,2013-02-08 18:10:37
394,8938,2017-02-14 02:59:43
443,7033,2011-09-23 15:08:16
769,6642,2011-11-29 03:05:48
181,1101,2011-09-15 07:42:04
365,4744,2016-10-05 04:33:57
834,460,2014-06-02 15:09:09
17,7907,2014-11-06 16:29:38
664,5131,2014-02-15 03:27:46
655,5730,2011-05-15 16:25:01
813,7296,2010-10-31 00:25:28
399,5973,2011-09-22 11:17:29
38,2813,2017-03-31 03:00:06
419,3417,2013-11-29 15:15:29
103,3874,2014-07-21 07:05:03
104,7901,2017-06-27 17:12:57
303,4061,2014-08-31 15:57:59
859,2559,2010-12-13 03:10:47
722,8203,2014-04-22 17:20:56
990,7004,2015-03-15 10:20:07
159,6848,2010-07-05 17:00:18
760,7920,2011-05-06 19:53:31
897,8557,2017-09-30 05:32:24
372,3806,2011-08-27 10:31:31
15,758,2010-03-24 17:47:51
428,6854,2014-10-25 18:26:34
644,7174,2017-01-21 15:58:21
249,716,2015-06-10 17:31:23
54,3729,2011-02-10 18:54:30
695,3627,2011-01-25 01:26:58
627,293,2014-11-17 19:20:07
73,4984,2016-11-15 00:43:38
115,176,2016-02-05 20:38:13
561,1165,2010-07-11 13:28:12
529,945,2012-01-12 08:32:29
937,4435,2010-10-26 13:03:33
719,3243,2014-10-21 14:25:37
132,3247,2017-02-24 21:39:32
122,3229,2012-09-11 14:13:49
64,6057,2014-12-13 09:35:52
550,8834,2010-10-11 05:29:59
481,4364,2010-03-12 19:22:11
451,1717,2016-03-29 16:01:23
866,57,2011-07-27 02:15:01
190,1101,2010-05-08 09:46:26
277,4187,2013-01-30 09:06:09
